Text,Language
"Ce nouveau projet devait servir à fournir du contenu textuel selon une méthode plus souple, permettant ensuite éventuellement d'alimenter Nupedia, après un passage par le filtre d'un comité d'experts.",French
La version française de Wikipédia est officiellement créée le 23 mars 2001.,French
"Elle est la première version de Wikipédia dans une langue autre que l'anglais, suivie par les versions en allemand et en catalan[2].",French
"À partir de ce moment, Larry Sanger travaille parallèlement sur Nupedia et Wikipédia.",French
Il participe à l'élaboration de la plupart des règles de fonctionnement de cette dernière[2].,French
"En février 2002, la rétribution de son travail pour Nupedia et Wikipédia est supprimée du budget alloué par Bomis ; en conséquence de quoi il démissionne officiellement le 1er mars 2002 de ses fonctions sur les deux projets[a].",French
"En 2003, la progression de Nupedia stagne, alors que Wikipédia se développe très rapidement.",French
"Le 26 septembre 2003, Nupedia est définitivement fermée et son contenu intégré à Wikipédia, qui poursuit son expansion.",French
"Selon Larry Sanger, Nupedia a échoué à cause d'une chaîne éditoriale trop lourde et de la difficulté à trouver des rédacteurs bénévoles[2].",French
"Le 20 juin 2003, la Wikimedia Foundation est créée pour financer le soutien technique de Wikipédia[5].",French
"Jimmy Wales intervient fin 2005 sur l'article « Wikipedia » de Wikipédia en anglais, pour retirer l'information selon laquelle Larry Sanger en était cofondateur, puisque Sanger a toujours été un salarié.",French
"Cet événement donne lieu à de nombreux articles dans la presse anglophone, ainsi qu'à des images humoristiques sur le sujet[b].",French
"Lors du 5e symposium international sur le journalisme en ligne, Jonathan Dee, du New York Times[6], et Andrew Lih[7] mentionnent l'importance de Wikipédia, non seulement comme une encyclopédie de référence mais aussi comme une ressource d'actualités très fréquemment mise à jour.",French
L'attention a cependant été attirée à de nombreuses reprises sur des problèmes éditoriaux internes à l'encyclopédie[8].,French
"Lorsque le magazine Time a reconnu « Vous » (You) comme personnalité de l'année 2006, en reconnaissant l'accélération de la collaboration en ligne et l'interaction de millions d'utilisateurs dans le monde, il a cité Wikipédia comme l'un des trois exemples de services Web 2.0, avec YouTube et Myspace[9].",French
"En 2015, la Fondation Wikimedia, qui héberge les données des Wikipédias sur ses serveurs, lance une initiative de « durabilité » afin de réduire les impacts environnementaux de ses activités[réf.",French
souhaitée].,French
"Le 15 janvier 2021, à l'occasion des 20 ans d'existence de Wikipédia, les médias publient un grand nombre d'articles sur l'encyclopédie collaborative, son projet et son histoire.",French
"L'encyclopédie est éditée sur le site wikipedia.org, qui est devenu en quelques années l'un des plus consultés au monde.",French
"Les serveurs hébergeant le site sont financés par une fondation américaine, la Wikimedia Foundation.",French
"Depuis son lancement officiel, Wikipédia est en grande partie modifiable par la plupart de ses lecteurs.",French
"Les mêmes principes fondateurs de rédaction sont partagés par les différentes versions linguistiques, mais les pratiques d'écriture sont convenues indépendamment par les internautes pour chacune d'elles.",French
"Plusieurs autres moyens de consulter l'encyclopédie avec internet ont vu le jour, tels que des sites web miroirs[10], un appareil électronique dédié, le WikiReader, ou des applications pour smartphone.",French
"De 2012 à février 2018, le programme Wikipedia Zero a permis une diffusion gratuite de l’encyclopédie et des projets annexes dans les pays du Sud.",French
"Grâce à un partenariat avec des opérateurs de téléphonie mobile, l’accès à Wikipédia sur téléphone portable n’était pas décompté du forfait[11].",French
"Ce programme a été arrêté du fait de la faible audience de Wikipedia pour les pays concernés, et de l'inadéquation aux nouveaux types d'appareils téléphoniques.",French
"La recherche de moyens techniques et économiques permettant de rendre accessibles les informations de Wikipédia par d'autres voies que le Web, est liée au projet d'une diffusion la plus large possible des connaissances.",French
Le projet de distribution sur papier était destiné en particulier aux personnes n'ayant pas les moyens de se raccorder à Internet.,French
"La réalisation d'une version de Wikipédia en anglais sur papier, CD-ROM ou DVD fut initiée[c] en août 2003 par Jimmy Wales.",French
"Jusqu'en 2014, il a été possible de commander une sélection d'articles de Wikipédia appelée « Livres », imprimée et reliée (pour laquelle la Fondation Wikimédia percevait 10 % sur les ventes brutes des ouvrages[12]).",French
"Courant 2015, l'artiste Michael Mandiberg imprima 106 des 7 473 volumes correspondant à la version anglophone de l'encyclopédie dans le cadre d'un projet intitulé « Print Wikipedia »[13].",French
"La version allemande de Wikipédia fut vendue sur CD-ROM, puis sur DVD à partir du deuxième semestre 2004 : le nombre de 10 000 CD-ROM vendus fut franchi en avril 2005.",French
"En avril 2007, une sélection d'environ 2 000 articles de la version anglaise fut éditée sur CD-ROM par la société française Linterweb[14] .",French
"À la même époque, le projet moulinWiki, initié par IESC-Geekcorps-Mali, proposa une version intégrale incluant tous les articles, sans les images, réunis sur une image disque de 554 Mo[15].",French
"La diffusion d'un DVD d'une sélection d'articles Wikipédia en français a fait l'objet d'un projet équivalent au projet anglophone, mais il n'a pas abouti.",French
"Un projet de diffusion de documents électroniques imprimables sur un sujet donné, Les Cahiers de Wikipédia, a lui aussi été abandonné.",French
"Kiwix est l'un des principaux logiciels libres permettant de consulter Wikipédia à partir d'un ordinateur personnel sous Windows, Mac OS, GNU/Linux, iOS ou Android en mode hors connexion.",French
"Il permet de lire un fichier au format ZIM contenant n'importe quelle version linguistique de Wikipedia et de la plupart de ses projets annexes (Wikiquote, Wikivoyage, etc.",French
"), textes et illustrations comprises (la taille du fichier correspondant variant selon la version linguistique utilisée).",French
"Le projet Afripédia avait notamment fait usage de ce logiciel : dans les campus universitaires d'Afrique dont la liaison internet ne disposait pas d'un débit suffisant pour permettre de consulter Wikipédia en ligne, le projet visait à la mise à disposition d'ordinateurs plug équipés de bornes Wi-Fi et d'une copie locale de Wikipédia.",French
"Kiwix est également utilisé par la Human Rights Foundation en Corée du Nord, où la version coréenne de l'encyclopédie est introduite en contrebande par des dissidents[16].",French
"Depuis 2016, des applications mobiles contenant le corpus médical de l'encyclopédie ont également fait leur apparition sous Android, toujours grâce à Kiwix, sous le nom de WikiMed.",French
"Une autre manière de consulter Wikipédia hors ligne est d'utiliser les dumps (sauvegardes), qui sont disponibles en ligne et téléchargeables par tout un chacun.",French
"Ils sont cependant particulièrement encombrants, dépassant souvent plusieurs dizaines, voire centaines de gigaoctets et nécessitent pour être utilisés une certaine compétence technique.",French
"L'accès officiel à Wikipédia se charge automatiquement sur les plateformes iPhone, Android, WebOS, Opera Mini, NetFront (Sony Mobile, PlayStation) ou Wii.",French
"Contrairement aux contributeurs anonymes, les utilisateurs inscrits peuvent modifier les articles, consulter leur liste de suivi, ajouter et enlever des articles de cette liste, etc.",French
Un bouton situé en bas de toutes les pages permet de basculer de la version bureau à la version mobile et réciproquement.,French
"Il existe également des logiciels qui permettent de transformer le contenu de Wikipédia sous forme de fichiers consultables sur des assistants personnels, comme Webaroo avec Plucker.",French
"L'appareil électronique WikiReader permet également la consultation hors-ligne de Wikipédia (en 2012, cet appareil n'est plus commercialisé en France[17]).",French
"Wikipédia peut aussi être consultée grâce à l'application Android officielle[18], disponible sur le Play Store ou encore l'application iPhone officielle[19], disponible sur l'App Store.",French
Wikipédia a pour slogan : « Le projet d'encyclopédie librement distribuable que chacun peut améliorer ».,French
Ce projet est décrit par son cofondateur Jimmy Wales comme « un effort pour créer et distribuer une encyclopédie libre de la meilleure qualité possible à chaque personne sur la planète dans sa propre langue »[20].,French
"Ainsi, Jimmy Wales proposa comme objectif que Wikipédia puisse atteindre un niveau de qualité au moins équivalent à celui de l'Encyclopædia Britannica.",French
C'est un exemple de collaboration massive à but non lucratif.,French
"En revanche, Wikipédia n'a pas pour but de présenter des informations inédites, elle ne vise donc qu'à exposer des connaissances déjà établies et reconnues, s'appuyant sur des sources secondaires de qualité[21].",French
"« Wikipédia » est un mot-valise conçu à partir de « wiki », un système de gestion de contenu de site web qui permet d'écrire facilement dans les pages consultées, et de « pédia », qui provient du mot « encyclopédie », présent dans de nombreuses langues, comme l'anglais et certaines graphies latines.",French
"Les contributeurs francophones, ainsi que ceux de certaines autres versions linguistiques, utilisent un « é » aussi bien dans le nom dactylographié que dans le Logo de Wikipédia ; la plupart des autres communautés s'en tenant à l'écriture « Wikipedia »[21].",French
Wikipédia est réalisée collaborativement sur Internet via un « réseau coopératif » autoorganisé et sans frontières linguistiques[22].,French
"Le système wiki de Wikipédia permet la création et la modification immédiates des pages par tous les visiteurs, même sans inscription.",French
"Wikipédia fut la première encyclopédie généraliste à ouvrir, grâce à ce système, la modification de ses articles à tous les internautes.",French
"Aucun article n'est considéré comme achevé, et Wikipédia se présente comme une encyclopédie en amélioration continue.",French
La constante surveillance des modifications est également ouverte à tous à travers le système wiki.,French
"Il n'y a aucun système hiérarchique de validation ; aussi l'encyclopédie est-elle l'objet de nombreuses incompréhensions et critiques quant à la qualité et à la fiabilité de son contenu[23], et l'objet d'études sur la fiabilité de Wikipédia en anglais, la langue la plus développée.",French
"Le projet se veut universel, en traitant tous les domaines de la connaissance, y compris la culture populaire[24].",French
"Il se veut aussi multilingue[25] et gratuit[26] dans sa version en ligne, afin de favoriser l'accès du plus grand nombre à la connaissance.",French
"Wikipédia est disponible sous licence libre, ce qui signifie que chacun est libre de la recopier, de la modifier[d] et de la redistribuer gratuitement et onéreusement.",French
"Cette notion de contenu libre découle de celle de logiciel libre, formulée avant Wikipédia par la Free Software Foundation.",French
"Jusqu'en 2009, le contenu textuel de Wikipédia était publié sous la Licence de documentation libre GNU (GFDL).",French
"À partir de 2009, il est principalement publié sous licence Creative Commons paternité-partage des conditions initiales à l'identique 3.0 (CC BY-SA 3.0[27]), la GFDL devenant une licence secondaire disponible sous certaines conditions.",French
"Les modifications apportées par les utilisateurs sont publiées sous les deux licences, et l'import de contenu uniquement sous licence Creative Commons BY-SA 3.0 est autorisé, mais il entraîne l'impossibilité de réutiliser globalement les pages concernées sous licence GFDL[e].",French
"Les autres médias (images, sons, vidéos, etc.)",French
sont disponibles sous diverses licences[f].,French
"Toutes langues confondues, des centaines de sites web reprennent tout ou partie du contenu de Wikipédia[g].",French
"Chaque site qui héberge une copie de Wikipédia a sa propre politique éditoriale ; dans Wikipédia, les contributeurs ont développé de nombreuses règles et recommandations pour viser la qualité[h].",French
"Le contenu encyclopédique se veut respectueux de la « neutralité de point de vue », définie par Jimmy Wales comme le fait de « décrire le débat plutôt que d'y participer[28] ».",French
Tout contributeur à un article de Wikipédia doit s'efforcer de ne jamais prendre parti dans une discussion argumentée qu'il rapporte.,French
"La neutralité de point de vue consiste à présenter objectivement les idées et les faits rapportés par des sources extérieures vérifiables et notoires, indépendamment des préjugés des rédacteurs des articles.",French
"Sur Wikipédia, les règles d'écriture visent à convenir aux personnes rationnelles, même si celles-ci ne sont pas toujours du même avis.",French
"La politique de neutralité de Wikipédia stipule que les articles doivent évoquer toutes les facettes d'une question controversée, et ne pas déclarer ni insinuer que l'un ou l'autre des points de vue est a priori le bon.",French
"La neutralité de point de vue n'implique pas cependant une représentation égalitaire de toutes les opinions, Wikipédia accordant plus de place aux opinions les plus largement acceptées.",French
"Par ses objectifs et son fonctionnement, le projet Wikipédia s'inscrit dans une série de filiations culturelles[2] : En revanche, Wikipédia est assez éloignée de l'Encyclopédie ou Dictionnaire raisonné des sciences, des arts et des métiers par sa volonté de présenter des informations neutres, alors que l'ouvrage conçu par Denis Diderot et Jean Le Rond d'Alembert se caractérisait au contraire par son fort engagement contre l'obscurantisme[32].",French
"L'historien du livre Roger Chartier souligne cependant que Wikipédia « repose sur les contributions multiples d'une sorte de société de gens de lettres invisibles » tout en observant que « Diderot n'aurait sûrement pas accepté la simple juxtaposition des articles, sans arbre des connaissances ni ordre raisonné, qui [la] caractérise »[33].",French
"Le succès de Wikipédia a poussé la communauté à développer d'autres sites en reprenant ses mécanismes de fonctionnement : Cette bibliothèque multimédia propose uniquement un contenu libre, publié soit sous licence libre[i], soit dans le domaine public aux États-Unis, dans le pays d'origine de l'œuvre, et dans celui du contributeur l'ajoutant au site.",French
"Cette banque de données regroupe la majeure partie des schémas, photos, vidéos et sons libres qui servent à illustrer les articles de Wikipédia dans ses différentes versions linguistiques.",French
"Créée le 7 septembre 2004, Wikimedia Commons dispose de plus de trente millions de fichiers début 2016.",French
Sa politique de licence libre a obligé le monde juridique à prendre position sur les droits d'auteur d'œuvres créées par des non-humains lors de la controverse du selfie du macaque[34].,French
"Wikimedia Commons collabore avec des médiathèques afin de diffuser plus largement leurs fonds d'images libres, à travers Wikipédia notamment.",French
"En décembre 2008, les archives fédérales du Bundestag allemand ont ainsi téléchargé 80 000 images vers ce site[j], puis en avril la bibliothèque du Land de Saxe fait un don de 250 000 images[k], et, en novembre 2009, le musée ethnographique d'Amsterdam Tropenmuseum a téléchargé 35 000 images concernant l'Indonésie[35].",French
"Ces images, dont beaucoup ont une valeur historique, servent ensuite d'illustrations à des articles de Wikipédia, des sites web et des journaux en ligne.",French
"Ce type de collaboration offre à ces bibliothèques et musées une plus grande diffusion de leur fonds d'images, et une révision de ces fonds par les internautes qui signalent les erreurs comme des descriptions incorrectes ou des confusions entre auteurs homonymes, et permettent la correction des autorités, les biographies succinctes identifiant les auteurs dans une collection d'archives.",French
"Wiktionary, un dictionnaire et thésaurus créé le 12 décembre 2002 ; Wikiquote, un recueil de citations (27 juin 2003) ; Wikibooks, un annuaire des livres électroniques destinés aux étudiants (10 juillet 2003) ; Wikisource, un recueil de textes dans le domaine public (23 novembre 2003) ; Wikinews, un site d'informations (décembre 2004) ; Wikispecies, un répertoire du vivant (2004) ; Wikiversity, une communauté pédagogique créée en 2006 ; et Wikivoyage, un guide touristique en ligne (octobre 2012).",French
"Créé en 2001, Meta-Wiki est un wiki utilisé pour coordonner tous ces projets, et servir à la communication entre les communautés linguistiques de Wikipédia, celles des projets frères, et la Wikimedia Foundation.",French
"Wikipédia est organisée afin de regrouper les articles rédigés dans la même langue, qui forment la version de Wikipédia dans cette langue.",French
"Les pages de Wikipédia sont regroupées dans différents espaces de noms, tels que « Principal », « Discussion », « Aide » ou encore « Utilisateur »[l].",French
"L'espace « Principal » contient les articles encyclopédiques, qui peuvent être rangés dans une ou plusieurs catégories, lesquelles peuvent être organisées selon une hiérarchisation arborescente et thématique (par exemple « Pays d'Europe », puis « Italie », puis « Ville d'Italie »)[m].",French
Les pages sont en outre reliées les unes aux autres par des hyperliens internes permettant au lecteur de se déplacer à travers l'encyclopédie[n].,French
"D'autres hyperliens permettent de naviguer entre les différentes versions linguistiques ou de conduire vers ses projets frères, par exemple pour fournir une définition d'un mot sur le Wiktionnaire ou une galerie d'images sur Wikimedia Commons[o].",French
Un clic de souris sur les illustrations de Wikipédia conduit à une page de description du fichier multimédia indiquant notamment le nom de l'auteur et la licence sous laquelle il est publié.,French
Des hyperliens externes mènent aux sources d'information en ligne venant à l'appui de l'article[p].,French
Les articles proposent aussi souvent des liens externes vers les références ou la documentation en ligne permettant d'approfondir le sujet.,French
"Ces liens sont classés en no follow (« ne pas suivre ») pour les robots d'indexation des moteurs de recherche, afin de décourager l'insertion de liens dans un but publicitaire[36].",French
"Afin d'assurer la pérennité des liens vers ces sources, Internet Archive a réparé en 2018 près de 9 millions de liens brisés[37].",French
"Sur chaque page, des onglets permettent d'accéder aux fonctions de modification, soit par l'intermédiaire d'un éditeur visuel, soit par l'intermédiaire du code source, le wikicode[q].",French
Un historique permet de lister les auteurs et de consulter les modifications successives de l'article par ses rédacteurs.,French
Ces modifications sont identifiées par l'adresse IP du rédacteur ou par son pseudonyme s'il s'est préalablement identifié[38].,French
À chaque article est rattachée une page de discussion permettant aux rédacteurs et lecteurs de discuter et de débattre de la rédaction de l'article[r].,French
"Les différentes communautés linguistiques de rédacteurs de Wikipédia ont élaboré des règles, des conventions et des principes guidant la rédaction des articles qui leur sont propres[s].",French
Mais elles respectent toutes les principes fondateurs de l'encyclopédie[t] Des passages de cet article sont désuets ou annoncent des événements désormais passés.,French
Améliorez-le ou discutez-en.,French
Vous pouvez également préciser les sections à actualiser en utilisant {{section à actualiser}}.,French
"Des analyses statistiques, menées par des chercheurs de l'université Carnegie-Mellon et du Palo Alto Research Center, étudient l'état de la couverture thématique de Wikipédia en anglais en janvier 2008[39].",French
La répartition montre une nette prédominance des articles culturels.,French
"Les pourcentages qui suivent sont ceux de janvier 2008, les variations entre parenthèses représentent leur évolution depuis juillet 2006.",French
"Dans l'intervalle, le nombre de pages et de catégories a plus que doublé : La Wikimedia Foundation permet aux différentes versions linguistiques de Wikipédia d'héberger directement du contenu multimédia (images, vidéo, cartes, plans, sons...).",French
Elle incite néanmoins les différentes communautés à déplacer le contenu libre vers une plate-forme multimédia commune à l'ensemble des 303 versions linguistiques de Wikipédia : Wikimedia Commons.,French
"Cependant, de nombreuses images (celles dont le statut vis-à-vis du droit d'auteur varie selon les pays, ou celles qui sont protégées par des copyrights incompatibles avec un téléversement sous licence ouverte) n'y sont pas acceptées.",French
"Chaque version linguistique s'est dotée de critères spécifiques et d'une doctrine réglementant l'hébergement de contenu non libre, comme des illustrations protégées par le droit d'auteur mais publiées grâce à des exceptions présentes dans certaines législations[u].",French
"Par exemple, Wikipédia en anglais a adopté le principe américain du fair use[40] (« usage raisonnable », en français), contrairement à Wikipédia en français[41].",French
"Afin d'augmenter le nombre d'images libres disponibles pour illustrer les articles, le concours photographique international Wiki Loves Earth propose de prendre des photos ayant pour sujet le Patrimoine naturel, puis à les téléverser dans le répertoire Wikimedia Commons.",French
Wikimédia Commons héberge plus de 56 millions d'images[42].,French
"Depuis sa création, le contenu de l'encyclopédie Wikipédia n’a cessé de grandir, en quantité, dans des proportions difficilement imaginables à ses débuts.",French
"Au départ comparable aux autres encyclopédies existantes, elle les a rapidement dépassées en taille et en couverture[43].",French
"Wikipédia est l'un des sites les plus fréquentés au monde, avec plus de 600 millions de visites quotidiennes[44].",French
"Il constitue le plus grand et le plus populaire des ouvrages de références générales d'Internet, avec un total de 160 millions de pages disponibles[45].",French
"Ainsi, fin 2009, Wikipédia contenait déjà 28,5 millions d'articles, auxquels il convenait d'ajouter les documents de la médiathèque Wikimedia Commons, contenant 5,6 millions de fichiers.",French
Ces documents étaient chaque mois consultés par 346 millions de visiteurs uniques[46].,French
Le dessin 3D ci-dessous illustre cette volumétrie.,French
"En 2015, une image 3D de la même volumétrie 2009, reprenant une étude menée par Jacopo Farina et ses collègues[47], a été réalisée à l'aide du logiciel Minecraft[43].",French
Wikipédia est un projet multilingue composé de près de 300 projets linguistiques distincts[48].,French
Chaque version linguistique est gérée par des communautés de bénévoles différentes et bénéficie d'une certaine autonomie de fonctionnement.,French
Les règles d'édition peuvent par exemple varier d'une version linguistique à l'autre.,French
"Au total, l'ensemble des versions linguistiques représente des milliards de modifications sur des dizaines de millions de pages encyclopédiques, construites par des centaines de milliers de contributeurs.",French
Une liste des Wikipédias actualisée régulièrement est disponible sur le site Méta-Wiki.,French
"Certaines éditions de Wikipédia, telles que les éditions en cebuano et en waray-waray, ont un nombre d'articles très élevé malgré un nombre limité d'utilisateurs, en raison de l'utilisation d'un logiciel ou robot pour générer des articles[49].",French
Il existe également un classement qualitatif fondé sur l'existence et la taille des articles d'une liste arbitraire d'environ 1 000 articles que toute édition de Wikipédia devrait avoir[w].,French
"Le projet Wikipédia ne se limite pas aux langues vivantes comptant un très grand nombre de locuteurs, officielles ou attachées à un pays.",French
"En effet, des versions de l’encyclopédie Wikipédia sont rédigées dans les langues corse, occitane, bretonne, picarde, basque, catalane, latine, en espéranto, en anglais simplifié.",French
"Sept versions linguistiques de l'encyclopédie recourent à l'orthographe et à la typographie « Wikipédia » (avec l'accent aigu) pour désigner l'encyclopédie : Les trois éditions de Wikipédia les plus consultées mi‑2010 sont, d'après le site d'Alexa (Internet), la version en anglais avec 54 % du trafic, la version en japonais avec 10,3 % du trafic et la version en allemand avec 8,1 % du trafic.",French
"Depuis juillet 2020, Abstract Wikipedia est un projet de la Fondation Wikimedia qui vise à créer une version indépendante d'une langue de Wikipédia, en utilisant des données structurées provenant de Wikidata[50].",French
Tout lecteur de Wikipédia est un rédacteur ou correcteur potentiel.,French
"Fin 2008, un sondage est effectué par la Wikimedia Foundation et UNU-MERIT.",French
"Environ 130 000 lecteurs et contributeurs de Wikipédia y ont répondu, principalement en langues anglaise, allemande et espagnole.",French
La moyenne d'âge des sondés est environ 26 ans.,French
"Une fois les résultats lissés, environ 65 % d'entre eux se déclaraient seulement lecteurs, et 35 % contributeurs.",French
"Parmi les contributeurs, 48 % d'entre eux avaient fait des études supérieures, et 20 % obtenu un master ou plus.",French
"Ces contributeurs passent en moyenne 4,3 heures par semaine sur Wikipédia, et leurs motivations principales sont de partager le savoir et de corriger les erreurs[51].",French
"Certains comptes utilisateurs sont utilisés par des logiciels, dits « robots » ou « bots », programmés pour assurer la maintenance des articles, par exemple pour corriger des erreurs communes d'orthographe ou de mise en forme, lutter contre les vandalismes ou encore, dans certaines éditions de Wikipédia, créer de nombreux nouveaux articles[49],[52].",French
"En 2014, les robots ont effectué près de 15 % de l'ensemble des contributions[53].",French
"Il leur arrive de mener des « guerres d'édition » entre eux, parfois pendant plusieurs années[54].",French
"Les rédacteurs se répartissent généralement par communauté linguistique concentrée sur la rédaction de la version de Wikipédia correspondante, mais interviennent aussi souvent ponctuellement sur les versions de Wikipédia en d'autres langues, ou les projets frères de la Wikimedia Foundation.",French
"Depuis 2008, les comptes enregistrés peuvent être unifiés : un seul compte sert ainsi à identifier l'utilisateur sur tous les projets de la Wikimedia Foundation.",French
"Parmi les contributeurs, il y a toujours eu plus d'hommes que de femmes[55].",French
"En 2010, une étude réalisée à partir d'une enquête auprès des contributeurs et contributrices et des travaux antérieurs sur le genre, l'expérience de l'internet et les compétences à contribuer suggère que ceci est dû en partie au fait que les hommes ont de manière générale plus développé certaines des compétences utiles dans l'Internet pour contribuer à ce type de projet[56],[57].",French
Un contributeur est classé « actif » tant qu'il fait au moins cinq modifications par mois.,French
"Depuis 2007, le nombre de contributeurs actifs sur l'ensemble des versions linguistiques de Wikipédia a presque été divisé par deux[58].",French
"Un rédacteur peut être identifié par son adresse IP, ou par son pseudonyme s'il l'a enregistré sur le site.",French
"Plus de 85 millions d'éditeurs ont créé leur compte, 300 000 étant considérés comme actifs[59].",French
"Au sein de Wikipédia, les comptes utilisateurs disposent de différents statuts techniques gérés par le logiciel MediaWiki et contrôlant les actions qui leur sont permises[x].",French
Les critères pour acquérir un statut et la façon de se servir des capacités fournies sont fixés indépendamment par chaque communauté.,French
"Parmi ces statuts, les principaux sont : La Wikimedia Foundation fournit des statistiques mensuelles sur son site[z].",French
"On trouve notamment la somme des nombres de contributeurs ayant fait au moins 100 modifications pour l'ensemble des éditions[60] : On trouve également la somme des nombres de contributeurs ayant fait au moins 5 modifications pour l'ensemble des éditions[61] : On trouve également le nombre de pages vues pour l'ensemble des éditions[62] : Les modifications apportées aux articles font l'objet de plusieurs niveaux de surveillance a posteriori, qui permettent de corriger les erreurs les plus évidentes.",French
"Selon Le Figaro, le cofondateur de Wikipédia, Jimmy Wales, affirme ainsi qu'« en général, la correction d'une erreur ou d'une information fallacieuse a lieu en quelques heures, voire en quelques minutes »[63].",French
"Une étude de l'université du Minnesota affirme que, jusqu'en 2006, sur deux millions de modifications problématiques, 42 % ont été réparées dans un temps qui rend peu probable leur lecture par un visiteur, alors qu'environ 11 % des vandalismes détectés persistaient après avoir été vus cent fois.",French
"De la même manière, la grande majorité des vandalismes détectés avaient été corrigés après 15 révisions au plus[64].",French
"En 2009, Dominique Cardon et Julien Levrel attribuent une partie de la réussite du mode de correction et du processus d'amélioration continue de Wikipédia à une gouvernance fondée sur la « vigilance participative »[65].",French
"À un premier niveau, tous les changements sont accessibles en temps réel sur une page récapitulant les « modifications récentes ».",French
"Ce flux est scruté en permanence par des volontaires, ainsi que par quelques automates[66].",French
"Les vandalismes les plus évidents (écrasements de pages entières, messages d'insulte, graffiti) sont généralement détectés à ce stade, et corrigés dans les secondes ou minutes qui suivent par un retour à la version précédente.",French
Ce premier niveau de contrôle porte essentiellement sur la forme.,French
"Les surveillants volontaires peuvent également corriger des problèmes évidents d'orthographe ou de style, et éventuellement effectuer un contrôle de cohérence rapide sur un ajout particulièrement suspect.",French
"En 2006, 60 % des « vandalismes » étaient détectés facilement par des humains (modifications dénuées de sens, offensantes ou encore suppressions massives), mais certaines catégories de modifications semblaient plus délicates à repérer : désinformation, suppression partielle, spam et autres[64].",French
"Le deuxième niveau de contrôle consiste, pour un rédacteur inscrit, à examiner sur sa « liste de suivi » (liste des pages qu'il a marquées pour les surveiller) les modifications apportées récemment.",French
"Cet examen permet de détecter et corriger assez rapidement les principaux problèmes de fond : erreurs manifestes, ajouts hors sujet, ou manque d'objectivité ou de neutralité dans la formulation.",French
"Les coauteurs de l'article peuvent ainsi contrôler de manière plus approfondie les ajouts suspects, si nécessaire en s'appuyant sur des sources de référence.",French
"Quand ces deux premiers niveaux de contrôle conduisent à des corrections, le correcteur volontaire peut examiner ensuite l'ensemble des ajouts effectués par le même contributeur, ce qui peut lui permettre de rattraper des modifications ayant échappé aux deux premiers niveaux de contrôle.",French
"Quand il apparaît qu'un contributeur « à problème » a trop souvent une contribution négative sur Wikipédia, il peut se faire interdire d'écriture sur toute l'encyclopédie : « Les administrateurs, élus parmi les contributeurs, ont le pouvoir de supprimer ou de protéger des pages, de bloquer ou d'exclure un contributeur à la suite d'une décision du comité d'arbitrage, lui aussi composé de membres choisis par la communauté »[63].",French
"Les erreurs qui échappent à ces premiers niveaux de contrôle sont des erreurs peu évidentes, ou qui portent sur des articles marginaux, de faible avancement, et peu surveillés.",French
"Ces erreurs peuvent rester des mois voire des années dans l'article, et restent d'autant plus longtemps que l'article est peu lu et peu modifié[63].",French
Elles peuvent être corrigées spontanément par un lecteur.,French
"De plus, à la faveur d'une nouvelle modification, l'article repasse par les contrôles précédents, et les correcteurs volontaires peuvent décider à cette occasion de le relire en intégralité pour corriger d'éventuelles erreurs anciennes.",French
"Le dernier niveau de contrôle, collectif, est formé par les projets d'amélioration d'articles rattachés à un thème donné, organisé autour d'un « portail ».",French
"Dans ce cadre, les articles sont relus, complétés et corrigés, par des volontaires passionnés par ce thème.",French
"Les articles qui bénéficient de ces relectures sont initialement corrigés, et continuent généralement à être suivis par l'équipe du « portail ».[réf.",French
"nécessaire] Chaque communauté établit aussi des procédures pour labelliser les articles en fonction de critères spécifiques, ce processus conduit par exemple à deux catégories d'articles : « bon article »[aa] (« good article » sur Wikipédia en anglais) et « article de qualité »[ab] (« featured article » sur Wikipédia en anglais).",French
"D'autres procédures sont développées et testées par les différentes communautés de langue, comme le projet WikiTrust, des filtres automatiques contrôlant le texte proposé à la publication, ou des versions de travail nécessitant une relecture avant d'être incorporés à la version publiée (flagged revision)[réf.",French
souhaitée].,French
"L'étude menée par des chercheurs de l'université Carnegie-Mellon et du Palo Alto Research Center sur l'année 2008[39] s'intéresse également à la contribution des différents thèmes de l'encyclopédie aux conflits, en décomptant le nombre d'annulations de modification, ramené à la taille de la catégorie correspondant au thème : Les annulations de modification sont plus nombreuses dans certains articles, dont l'ensemble ou une partie du contenu se trouve particulièrement controversé.",French
Une étude montre que ces articles diffèrent selon les langues de l'encyclopédie[67].,French
"Dans l'encyclopédie Wikipédia en français, les dix articles les plus controversés selon le critère des annulations, étaient à fin mars 2010, les suivants : Le statut de Wikipédia en tant que source de référence est un sujet de controverses, en particulier à cause de son système de rédaction ouvert à tous.",French
L'audience grandissante de Wikipédia a conduit un grand nombre de personnes à formuler des avis critiques sur la fiabilité des informations présentées dans cette encyclopédie.,French
"Ces critiques étant récurrentes, une page spéciale de Wikipédia est consacrée aux réponses de participants à Wikipédia aux objections les plus fréquentes[ac].",French
"Les principales critiques portent sur : Les critiques de Wikipédia l'accusent d'incohérences, de partialité systémique et d'une forme d'anti-élitisme[68], et d'avoir une politique favorisant trop le consensus dans son processus éditorial[69].",French
La fiabilité et la précision de Wikipédia sont aussi des questions débattues[70].,French
